customer_id,first_name,last_name,email,segment,region,city,state,created_at,loyalty_tier
C000221,Casey,Carter,casey.carter221@mail.example,Corporate,Piedmont,Charlotte,NC,2024-07-04T00:00:00,Gold
C000222,Finley,Powell,finley.powell222@mail.example,Guide Service,Foothills,Hickory,NC,2025-08-16T00:00:00,Bronze
C000223,Reese,Murphy,reese.murphy223@mail.example,Loyalty,Piedmont,Charlotte,NC,2025-07-13T00:00:00,Silver
C000224,Reese,Bailey,reese.bailey224@mail.example,School Program,Appalachian,Roanoke,VA,2024-02-19T00:00:00,B2B Account
C000225,Morgan,Sanders,morgan.sanders225@mail.example,Corporate,Blue Ridge,Asheville,NC,2025-08-01T00:00:00,Bronze
C000226,Casey,Foster,casey.foster226@mail.example,Guide Service,Foothills,Hickory,NC,2025-03-21T00:00:00,Bronze
C000227,Reese,Powell,reese.powell227@mail.example,Retail,Smoky Mountains,Knoxville,TN,2024-03-09T00:00:00,Platinum
C000228,Emerson,Foster,emerson.foster228@mail.example,Loyalty,Smoky Mountains,Johnson City,TN,2024-06-18T00:00:00,Platinum
C000229,Cameron,Turner,cameron.turner229@mail.example,School Program,Piedmont,Charlotte,NC,2025-01-22T00:00:00,Bronze
C000230,Dakota,Bell,dakota.bell230@mail.example,Corporate,Piedmont,Charlotte,NC,2025-10-20T00:00:00,Platinum
C000231,Taylor,Turner,taylor.turner231@mail.example,Reseller,Piedmont,Columbia,SC,2024-03-23T00:00:00,Silver
C000232,Quinn,Bennett,quinn.bennett232@mail.example,School Program,Appalachian,Boone,NC,2024-07-19T00:00:00,Silver
C000233,Skyler,Reed,skyler.reed233@mail.example,School Program,Foothills,Greenville,SC,2025-07-17T00:00:00,Silver
C000234,Finley,Reed,finley.reed234@mail.example,Loyalty,Appalachian,Roanoke,VA,2025-02-10T00:00:00,Gold
C000235,Taylor,Hayes,taylor.hayes235@mail.example,Guide Service,Piedmont,Charlotte,NC,2024-12-25T00:00:00,Bronze
C000236,Jordan,Wood,jordan.wood236@mail.example,Corporate,Blue Ridge,Asheville,NC,2025-12-16T00:00:00,Platinum
C000237,Finley,Bailey,finley.bailey237@mail.example,Guide Service,Blue Ridge,Boone,NC,2024-12-25T00:00:00,Bronze
C000238,Riley,Turner,riley.turner238@mail.example,Loyalty,Appalachian,Roanoke,VA,2025-02-18T00:00:00,Bronze
C000239,Taylor,Powell,taylor.powell239@mail.example,Retail,Piedmont,Charlotte,NC,2024-03-29T00:00:00,Platinum
C000240,Drew,Carter,drew.carter240@mail.example,School Program,Foothills,Hickory,NC,2024-07-23T00:00:00,Silver
C000241,Quinn,Parker,quinn.parker241@mail.example,Guide Service,Foothills,Greenville,SC,2024-08-26T00:00:00,Bronze
C000242,Rowan,Carter,rowan.carter242@mail.example,Corporate,Piedmont,Columbia,SC,2025-08-04T00:00:00,Platinum
C000243,Sawyer,Collins,sawyer.collins243@mail.example,Retail,Piedmont,Charlotte,NC,2025-06-11T00:00:00,Gold
C000244,Logan,Brooks,logan.brooks244@mail.example,Reseller,Appalachian,Asheville,NC,2025-07-02T00:00:00,Silver
C000245,Sawyer,Parker,sawyer.parker245@mail.example,School Program,Blue Ridge,Asheville,NC,2025-11-03T00:00:00,Bronze
C000246,Parker,Reed,parker.reed246@mail.example,Loyalty,Foothills,Greenville,SC,2024-06-03T00:00:00,Silver
C000247,Logan,Foster,logan.foster247@mail.example,School Program,Appalachian,Boone,NC,2025-05-21T00:00:00,Bronze
C000248,Avery,Powell,avery.powell248@mail.example,Corporate,Blue Ridge,Asheville,NC,2024-09-02T00:00:00,Gold
C000249,Drew,Griffin,drew.griffin249@mail.example,School Program,Foothills,Greenville,SC,2024-08-10T00:00:00,B2B Account
C000250,Emerson,Price,emerson.price250@mail.example,Loyalty,Appalachian,Roanoke,VA,2025-11-30T00:00:00,Silver
C000251,Emerson,Bell,emerson.bell251@mail.example,School Program,Coastal,Charleston,SC,2025-11-07T00:00:00,Bronze
C000252,Rowan,Collins,rowan.collins252@mail.example,School Program,Coastal,Charleston,SC,2024-01-19T00:00:00,Silver
C000253,Parker,Price,parker.price253@mail.example,Reseller,Appalachian,Boone,NC,2024-08-22T00:00:00,Bronze
C000254,Harper,Foster,harper.foster254@mail.example,Loyalty,Smoky Mountains,Knoxville,TN,2024-05-28T00:00:00,Silver
C000255,Sawyer,Carter,sawyer.carter255@mail.example,Loyalty,Coastal,Charleston,SC,2024-05-30T00:00:00,Bronze
C000256,Casey,Carter,casey.carter256@mail.example,School Program,Appalachian,Asheville,NC,2025-11-06T00:00:00,Bronze
C000257,Rowan,Bailey,rowan.bailey257@mail.example,Retail,Appalachian,Roanoke,VA,2024-07-04T00:00:00,Platinum
C000258,Casey,Collins,casey.collins258@mail.example,Corporate,Smoky Mountains,Knoxville,TN,2024-05-21T00:00:00,Bronze
C000259,Jamie,Foster,jamie.foster259@mail.example,Retail,Piedmont,Charlotte,NC,2025-02-24T00:00:00,Gold
C000260,Cameron,Bennett,cameron.bennett260@mail.example,School Program,Blue Ridge,Roanoke,VA,2025-06-16T00:00:00,Bronze
C000261,Riley,Price,riley.price261@mail.example,Loyalty,Piedmont,Greenville,SC,2024-03-18T00:00:00,Silver
C000262,Jamie,Parker,jamie.parker262@mail.example,School Program,Appalachian,Asheville,NC,2024-04-10T00:00:00,Silver
C000263,Taylor,Wood,taylor.wood263@mail.example,Reseller,Foothills,Hickory,NC,2024-11-15T00:00:00,Gold
C000264,Taylor,Richardson,taylor.richardson264@mail.example,Guide Service,Piedmont,Columbia,SC,2025-03-02T00:00:00,Bronze
C000265,Quinn,Price,quinn.price265@mail.example,Retail,Piedmont,Columbia,SC,2024-12-19T00:00:00,Silver
C000266,Casey,Reed,casey.reed266@mail.example,Corporate,Foothills,Greenville,SC,2024-11-10T00:00:00,Bronze
C000267,Emerson,Richardson,emerson.richardson267@mail.example,Reseller,Appalachian,Roanoke,VA,2024-07-03T00:00:00,Bronze
C000268,Casey,Bailey,casey.bailey268@mail.example,School Program,Smoky Mountains,Johnson City,TN,2025-11-10T00:00:00,B2B Account
C000269,Dakota,Richardson,dakota.richardson269@mail.example,Retail,Piedmont,Columbia,SC,2024-10-12T00:00:00,Silver
C000270,Rowan,Bailey,rowan.bailey270@mail.example,Corporate,Appalachian,Johnson City,TN,2024-10-04T00:00:00,Gold
C000271,Drew,Powell,drew.powell271@mail.example,Guide Service,Blue Ridge,Roanoke,VA,2025-08-01T00:00:00,B2B Account
C000272,Drew,Bennett,drew.bennett272@mail.example,Retail,Foothills,Greenville,SC,2024-01-11T00:00:00,Gold
C000273,Drew,Brooks,drew.brooks273@mail.example,Loyalty,Foothills,Hickory,NC,2025-09-13T00:00:00,Platinum
C000274,Jordan,Carter,jordan.carter274@mail.example,Loyalty,Blue Ridge,Roanoke,VA,2024-06-05T00:00:00,Gold
C000275,Sawyer,Carter,sawyer.carter275@mail.example,Reseller,Blue Ridge,Asheville,NC,2024-11-22T00:00:00,Silver
C000276,Finley,Reed,finley.reed276@mail.example,Corporate,Piedmont,Columbia,SC,2025-11-28T00:00:00,Gold
C000277,Riley,Bailey,riley.bailey277@mail.example,Corporate,Blue Ridge,Asheville,NC,2025-03-24T00:00:00,Gold
C000278,Skyler,Griffin,skyler.griffin278@mail.example,Corporate,Smoky Mountains,Knoxville,TN,2025-02-02T00:00:00,Platinum
C000279,Finley,Murphy,finley.murphy279@mail.example,Corporate,Appalachian,Johnson City,TN,2025-08-21T00:00:00,Gold
C000280,Avery,Brooks,avery.brooks280@mail.example,Corporate,Foothills,Greenville,SC,2024-10-02T00:00:00,Silver
C000281,Logan,Bell,logan.bell281@mail.example,Loyalty,Foothills,Hickory,NC,2024-02-24T00:00:00,Bronze
C000282,Casey,Reed,casey.reed282@mail.example,Guide Service,Appalachian,Boone,NC,2025-12-11T00:00:00,Bronze
C000283,Parker,Brooks,parker.brooks283@mail.example,Corporate,Foothills,Greenville,SC,2024-11-05T00:00:00,Silver
C000284,Jordan,Cooper,jordan.cooper284@mail.example,Reseller,Coastal,Charleston,SC,2024-06-14T00:00:00,Platinum
C000285,Jamie,Brooks,jamie.brooks285@mail.example,Guide Service,Coastal,Charleston,SC,2024-11-02T00:00:00,Silver
C000286,Quinn,Carter,quinn.carter286@mail.example,Loyalty,Piedmont,Hickory,NC,2025-11-27T00:00:00,Bronze
C000287,Quinn,Carter,quinn.carter287@mail.example,Retail,Piedmont,Charlotte,NC,2025-08-20T00:00:00,Platinum
C000288,Morgan,Bailey,morgan.bailey288@mail.example,Guide Service,Piedmont,Columbia,SC,2024-10-03T00:00:00,Silver
C000289,Avery,Murphy,avery.murphy289@mail.example,School Program,Foothills,Hickory,NC,2024-10-02T00:00:00,Silver
C000290,Logan,Bell,logan.bell290@mail.example,Corporate,Smoky Mountains,Knoxville,TN,2025-10-19T00:00:00,Platinum
C000291,Taylor,Price,taylor.price291@mail.example,Guide Service,Foothills,Hickory,NC,2025-02-04T00:00:00,B2B Account
C000292,Skyler,Turner,skyler.turner292@mail.example,Guide Service,Appalachian,Roanoke,VA,2025-10-08T00:00:00,Bronze
C000293,Jamie,Carter,jamie.carter293@mail.example,Loyalty,Piedmont,Columbia,SC,2024-04-14T00:00:00,Gold
C000294,Reese,Price,reese.price294@mail.example,Reseller,Foothills,Greenville,SC,2024-12-01T00:00:00,Silver
C000295,Drew,Bell,drew.bell295@mail.example,Reseller,Foothills,Hickory,NC,2025-02-12T00:00:00,Platinum
C000296,Rowan,Wood,rowan.wood296@mail.example,Guide Service,Piedmont,Charlotte,NC,2024-12-22T00:00:00,B2B Account
C000297,Emerson,Bennett,emerson.bennett297@mail.example,Guide Service,Piedmont,Charlotte,NC,2024-10-04T00:00:00,Bronze
C000298,Morgan,Hayes,morgan.hayes298@mail.example,Loyalty,Foothills,Hickory,NC,2024-02-22T00:00:00,Platinum
C000299,Jordan,Cooper,jordan.cooper299@mail.example,Retail,Foothills,Greenville,SC,2025-08-28T00:00:00,Bronze
C000300,Quinn,Bell,quinn.bell300@mail.example,Retail,Piedmont,Greenville,SC,2025-03-11T00:00:00,Platinum
C000301,Emerson,Bailey,emerson.bailey301@mail.example,Reseller,Appalachian,Asheville,NC,2025-07-19T00:00:00,Gold
C000302,Rowan,Parker,rowan.parker302@mail.example,Corporate,Appalachian,Johnson City,TN,2025-04-25T00:00:00,Silver
C000303,Avery,Griffin,avery.griffin303@mail.example,Loyalty,Appalachian,Asheville,NC,2024-03-11T00:00:00,Platinum
C000304,Parker,Richardson,parker.richardson304@mail.example,School Program,Coastal,Charleston,SC,2024-05-05T00:00:00,B2B Account
C000305,Reese,Brooks,reese.brooks305@mail.example,Corporate,Piedmont,Charlotte,NC,2025-03-23T00:00:00,Silver
C000306,Rowan,Bailey,rowan.bailey306@mail.example,School Program,Blue Ridge,Asheville,NC,2025-11-18T00:00:00,Silver
C000307,Parker,Bell,parker.bell307@mail.example,Reseller,Piedmont,Columbia,SC,2024-04-19T00:00:00,Platinum
C000308,Taylor,Hayes,taylor.hayes308@mail.example,Reseller,Piedmont,Columbia,SC,2024-02-26T00:00:00,Gold
C000309,Reese,Price,reese.price309@mail.example,Corporate,Smoky Mountains,Knoxville,TN,2024-04-29T00:00:00,Platinum
C000310,Finley,Sanders,finley.sanders310@mail.example,Corporate,Foothills,Knoxville,TN,2025-10-13T00:00:00,Bronze
C000311,Finley,Richardson,finley.richardson311@mail.example,Loyalty,Piedmont,Charlotte,NC,2025-10-01T00:00:00,Gold
C000312,Rowan,Bell,rowan.bell312@mail.example,Loyalty,Appalachian,Johnson City,TN,2025-02-01T00:00:00,Platinum
C000313,Reese,Murphy,reese.murphy313@mail.example,Guide Service,Foothills,Hickory,NC,2024-02-23T00:00:00,Silver
C000314,Sawyer,Reed,sawyer.reed314@mail.example,Reseller,Appalachian,Johnson City,TN,2025-03-09T00:00:00,Gold
C000315,Cameron,Richardson,cameron.richardson315@mail.example,Retail,Foothills,Hickory,NC,2025-08-07T00:00:00,Bronze
C000316,Rowan,Bell,rowan.bell316@mail.example,Loyalty,Smoky Mountains,Johnson City,TN,2025-11-14T00:00:00,Platinum
C000317,Parker,Sanders,parker.sanders317@mail.example,Retail,Appalachian,Boone,NC,2024-11-11T00:00:00,Platinum
C000318,Drew,Reed,drew.reed318@mail.example,Loyalty,Smoky Mountains,Knoxville,TN,2024-06-30T00:00:00,Silver
C000319,Morgan,Morgan,morgan.morgan319@mail.example,Guide Service,Piedmont,Charlotte,NC,2025-08-23T00:00:00,Bronze
C000320,Riley,Price,riley.price320@mail.example,Reseller,Piedmont,Greenville,SC,2024-10-14T00:00:00,Silver
C000321,Cameron,Griffin,cameron.griffin321@mail.example,Guide Service,Smoky Mountains,Johnson City,TN,2025-01-27T00:00:00,Bronze
C000322,Taylor,Powell,taylor.powell322@mail.example,Corporate,Piedmont,Hickory,NC,2024-03-21T00:00:00,Silver
C000323,Harper,Parker,harper.parker323@mail.example,Loyalty,Foothills,Knoxville,TN,2024-08-14T00:00:00,Silver
C000324,Riley,Richardson,riley.richardson324@mail.example,Guide Service,Coastal,Charleston,SC,2024-03-20T00:00:00,Silver
C000325,Riley,Turner,riley.turner325@mail.example,School Program,Coastal,Charleston,SC,2025-10-06T00:00:00,Bronze
C000326,Quinn,Murphy,quinn.murphy326@mail.example,Retail,Appalachian,Roanoke,VA,2025-05-25T00:00:00,Platinum
C000327,Casey,Turner,casey.turner327@mail.example,Loyalty,Appalachian,Johnson City,TN,2025-10-03T00:00:00,Silver
C000328,Logan,Powell,logan.powell328@mail.example,Loyalty,Piedmont,Hickory,NC,2024-09-15T00:00:00,Bronze
C000329,Avery,Carter,avery.carter329@mail.example,Reseller,Foothills,Knoxville,TN,2025-02-20T00:00:00,Gold
C000330,Quinn,Collins,quinn.collins330@mail.example,Loyalty,Smoky Mountains,Johnson City,TN,2024-05-10T00:00:00,Platinum
C000331,Avery,Parker,avery.parker331@mail.example,Reseller,Piedmont,Columbia,SC,2025-09-03T00:00:00,Platinum
C000332,Casey,Parker,casey.parker332@mail.example,Corporate,Appalachian,Johnson City,TN,2025-05-12T00:00:00,Silver
C000333,Parker,Murphy,parker.murphy333@mail.example,Retail,Blue Ridge,Asheville,NC,2025-11-04T00:00:00,Bronze
C000334,Reese,Wood,reese.wood334@mail.example,Guide Service,Piedmont,Charlotte,NC,2024-09-08T00:00:00,Silver
C000335,Drew,Bell,drew.bell335@mail.example,Retail,Coastal,Charleston,SC,2024-04-11T00:00:00,Platinum
C000336,Jordan,Morgan,jordan.morgan336@mail.example,School Program,Piedmont,Greenville,SC,2024-09-04T00:00:00,Silver
C000337,Cameron,Sanders,cameron.sanders337@mail.example,Corporate,Smoky Mountains,Knoxville,TN,2024-03-16T00:00:00,Platinum
C000338,Avery,Wood,avery.wood338@mail.example,School Program,Piedmont,Greenville,SC,2025-11-28T00:00:00,B2B Account
C000339,Jordan,Brooks,jordan.brooks339@mail.example,Retail,Appalachian,Roanoke,VA,2025-10-15T00:00:00,Platinum
C000340,Rowan,Sanders,rowan.sanders340@mail.example,Corporate,Appalachian,Roanoke,VA,2025-11-07T00:00:00,Silver
C000341,Avery,Bell,avery.bell341@mail.example,Loyalty,Coastal,Charleston,SC,2024-07-27T00:00:00,Platinum
C000342,Parker,Morgan,parker.morgan342@mail.example,Reseller,Smoky Mountains,Knoxville,TN,2024-04-28T00:00:00,Silver
C000343,Logan,Sanders,logan.sanders343@mail.example,School Program,Blue Ridge,Asheville,NC,2025-04-23T00:00:00,Bronze
C000344,Avery,Reed,avery.reed344@mail.example,Reseller,Blue Ridge,Asheville,NC,2024-04-04T00:00:00,Silver
C000345,Avery,Sanders,avery.sanders345@mail.example,School Program,Foothills,Greenville,SC,2025-11-28T00:00:00,Bronze
C000346,Morgan,Turner,morgan.turner346@mail.example,Corporate,Piedmont,Columbia,SC,2025-08-16T00:00:00,Silver
C000347,Morgan,Powell,morgan.powell347@mail.example,Guide Service,Foothills,Knoxville,TN,2024-11-02T00:00:00,B2B Account
C000348,Drew,Cooper,drew.cooper348@mail.example,Loyalty,Blue Ridge,Asheville,NC,2024-05-12T00:00:00,Gold
C000349,Parker,Parker,parker.parker349@mail.example,Loyalty,Piedmont,Columbia,SC,2025-09-04T00:00:00,Platinum
C000350,Quinn,Cooper,quinn.cooper350@mail.example,Guide Service,Coastal,Charleston,SC,2024-06-10T00:00:00,Silver
C000351,Sawyer,Turner,sawyer.turner351@mail.example,Retail,Coastal,Charleston,SC,2025-05-27T00:00:00,Bronze
C000352,Emerson,Collins,emerson.collins352@mail.example,Guide Service,Foothills,Hickory,NC,2024-05-11T00:00:00,B2B Account
C000353,Taylor,Bailey,taylor.bailey353@mail.example,Reseller,Piedmont,Charlotte,NC,2025-08-02T00:00:00,Gold
C000354,Jordan,Bailey,jordan.bailey354@mail.example,School Program,Foothills,Greenville,SC,2024-01-18T00:00:00,B2B Account
C000355,Dakota,Cooper,dakota.cooper355@mail.example,Corporate,Piedmont,Columbia,SC,2024-01-16T00:00:00,Platinum
C000356,Riley,Price,riley.price356@mail.example,Retail,Appalachian,Johnson City,TN,2025-04-02T00:00:00,Bronze
C000357,Logan,Powell,logan.powell357@mail.example,Reseller,Blue Ridge,Roanoke,VA,2025-07-21T00:00:00,Gold
C000358,Jamie,Foster,jamie.foster358@mail.example,Corporate,Foothills,Greenville,SC,2025-02-08T00:00:00,Silver
C000359,Casey,Wood,casey.wood359@mail.example,Retail,Appalachian,Johnson City,TN,2025-05-07T00:00:00,Silver
C000360,Morgan,Morgan,morgan.morgan360@mail.example,Retail,Appalachian,Johnson City,TN,2025-10-19T00:00:00,Gold
C000361,Reese,Sanders,reese.sanders361@mail.example,Retail,Foothills,Greenville,SC,2024-11-27T00:00:00,Bronze
C000362,Skyler,Brooks,skyler.brooks362@mail.example,School Program,Appalachian,Roanoke,VA,2024-04-24T00:00:00,Silver
C000363,Rowan,Carter,rowan.carter363@mail.example,School Program,Appalachian,Johnson City,TN,2025-06-08T00:00:00,B2B Account
C000364,Avery,Bailey,avery.bailey364@mail.example,Retail,Blue Ridge,Asheville,NC,2024-01-08T00:00:00,Platinum
C000365,Emerson,Reed,emerson.reed365@mail.example,Corporate,Piedmont,Charlotte,NC,2025-06-08T00:00:00,Silver
C000366,Dakota,Bennett,dakota.bennett366@mail.example,Reseller,Foothills,Greenville,SC,2024-12-14T00:00:00,Platinum
C000367,Reese,Price,reese.price367@mail.example,Reseller,Piedmont,Charlotte,NC,2025-04-12T00:00:00,Platinum
C000368,Jamie,Hayes,jamie.hayes368@mail.example,Corporate,Piedmont,Columbia,SC,2025-07-08T00:00:00,Bronze
C000369,Taylor,Turner,taylor.turner369@mail.example,Retail,Coastal,Charleston,SC,2024-10-16T00:00:00,Gold
C000370,Riley,Foster,riley.foster370@mail.example,Guide Service,Blue Ridge,Boone,NC,2024-07-05T00:00:00,B2B Account
C000371,Riley,Wood,riley.wood371@mail.example,Reseller,Appalachian,Johnson City,TN,2024-01-10T00:00:00,Platinum
C000372,Taylor,Hayes,taylor.hayes372@mail.example,Retail,Foothills,Hickory,NC,2024-10-15T00:00:00,Bronze
C000373,Rowan,Wood,rowan.wood373@mail.example,Loyalty,Piedmont,Charlotte,NC,2025-11-09T00:00:00,Gold
C000374,Logan,Wood,logan.wood374@mail.example,School Program,Appalachian,Boone,NC,2024-06-05T00:00:00,B2B Account
C000375,Casey,Morgan,casey.morgan375@mail.example,School Program,Foothills,Hickory,NC,2025-04-21T00:00:00,Bronze
C000376,Taylor,Morgan,taylor.morgan376@mail.example,Loyalty,Appalachian,Boone,NC,2024-05-07T00:00:00,Gold
C000377,Drew,Bennett,drew.bennett377@mail.example,Retail,Smoky Mountains,Knoxville,TN,2024-01-23T00:00:00,Bronze
C000378,Skyler,Morgan,skyler.morgan378@mail.example,Loyalty,Appalachian,Johnson City,TN,2025-05-05T00:00:00,Platinum
C000379,Avery,Collins,avery.collins379@mail.example,Corporate,Appalachian,Boone,NC,2025-02-03T00:00:00,Silver
C000380,Parker,Murphy,parker.murphy380@mail.example,Reseller,Smoky Mountains,Johnson City,TN,2025-04-29T00:00:00,Platinum
C000381,Reese,Wood,reese.wood381@mail.example,Reseller,Appalachian,Johnson City,TN,2024-04-05T00:00:00,Bronze
C000382,Casey,Sanders,casey.sanders382@mail.example,Loyalty,Appalachian,Johnson City,TN,2024-12-19T00:00:00,Gold
C000383,Skyler,Griffin,skyler.griffin383@mail.example,School Program,Appalachian,Johnson City,TN,2024-11-23T00:00:00,Silver
C000384,Emerson,Bailey,emerson.bailey384@mail.example,Guide Service,Foothills,Hickory,NC,2024-08-15T00:00:00,B2B Account
C000385,Jamie,Foster,jamie.foster385@mail.example,Guide Service,Piedmont,Charlotte,NC,2024-02-15T00:00:00,Silver
C000386,Emerson,Powell,emerson.powell386@mail.example,Retail,Smoky Mountains,Knoxville,TN,2024-06-08T00:00:00,Silver
C000387,Emerson,Bennett,emerson.bennett387@mail.example,School Program,Piedmont,Charlotte,NC,2024-01-10T00:00:00,Bronze
C000388,Finley,Wood,finley.wood388@mail.example,Guide Service,Piedmont,Charlotte,NC,2025-10-06T00:00:00,Bronze
C000389,Drew,Bailey,drew.bailey389@mail.example,School Program,Piedmont,Hickory,NC,2024-01-17T00:00:00,Bronze
C000390,Logan,Morgan,logan.morgan390@mail.example,Loyalty,Coastal,Charleston,SC,2024-01-10T00:00:00,Bronze
C000391,Rowan,Bennett,rowan.bennett391@mail.example,Loyalty,Foothills,Knoxville,TN,2025-11-20T00:00:00,Bronze
C000392,Sawyer,Cooper,sawyer.cooper392@mail.example,Reseller,Foothills,Hickory,NC,2024-04-17T00:00:00,Silver
C000393,Drew,Foster,drew.foster393@mail.example,Retail,Smoky Mountains,Knoxville,TN,2024-12-15T00:00:00,Gold
C000394,Finley,Turner,finley.turner394@mail.example,Loyalty,Foothills,Hickory,NC,2025-10-18T00:00:00,Platinum
C000395,Avery,Sanders,avery.sanders395@mail.example,Loyalty,Foothills,Greenville,SC,2025-02-14T00:00:00,Platinum
C000396,Drew,Reed,drew.reed396@mail.example,Reseller,Smoky Mountains,Knoxville,TN,2025-08-28T00:00:00,Silver
C000397,Reese,Reed,reese.reed397@mail.example,Reseller,Coastal,Charleston,SC,2025-10-19T00:00:00,Silver
C000398,Emerson,Parker,emerson.parker398@mail.example,Corporate,Coastal,Charleston,SC,2025-08-09T00:00:00,Gold
C000399,Casey,Price,casey.price399@mail.example,Corporate,Foothills,Greenville,SC,2025-01-31T00:00:00,Bronze
C000400,Casey,Morgan,casey.morgan400@mail.example,School Program,Foothills,Hickory,NC,2024-07-24T00:00:00,Silver
C000401,Logan,Collins,logan.collins401@mail.example,Loyalty,Foothills,Hickory,NC,2025-07-09T00:00:00,Platinum
C000402,Drew,Richardson,drew.richardson402@mail.example,Loyalty,Appalachian,Boone,NC,2025-04-11T00:00:00,Gold
